Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,773a7d83258e0a833691c601ad8444b28a296dee4c35fc6663b229e2b8ca0a76,miner,Advantage_system4.1,8744b023-1675-4d18-bdd6-65b647f50a55,963f0126130377f11f1a681e5e1bd247b9a7b5768b70c37cb3c56669769696e6,1
2,534ed9bd9b110631a1a74769c8cc08e40c8918d8c6caa97a39b6dc70a97128ff,pass,Advantage_system4.1,0fda24ce-caeb-4069-874d-e1703dd48487,773a7d83258e0a833691c601ad8444b28a296dee4c35fc6663b229e2b8ca0a76,2
3,b1813ea41e94d0f5b313ca401a3c854e7fd05a648be56b4740eefd7ff21c7a30,miner,Advantage_system4.1,19e472d8-19b2-448b-92ae-82e1db8b2059,534ed9bd9b110631a1a74769c8cc08e40c8918d8c6caa97a39b6dc70a97128ff,3
4,056131378b1f00b7969325b13ff6ad1d2e70308aa4d433d76612baf6dab194a7,pass,Advantage_system4.1,5f1f12ef-14eb-467a-afdf-369312bb8896,b1813ea41e94d0f5b313ca401a3c854e7fd05a648be56b4740eefd7ff21c7a30,4
5,2a8fb2896f17e141a45d3c7057acd5b8b3f0ff78d67106b4cfa0c5cecd833cc7,pass,Advantage_system4.1,33e73970-1d47-498e-a59f-8882ddde0e83,056131378b1f00b7969325b13ff6ad1d2e70308aa4d433d76612baf6dab194a7,5
6,ca1de4a39be03d32ce86183142c8ed5a0e66324157d39ee0999986807decd444,pass,Advantage_system4.1,d1adac8a-cd63-4505-89d1-487a1b5f27aa,2a8fb2896f17e141a45d3c7057acd5b8b3f0ff78d67106b4cfa0c5cecd833cc7,6
7,a043ef658597d3442f166f652a1e412dd64bfbd5602f31c48b4006a611ef1c5d,miner,Advantage_system4.1,4eb00581-33c1-4e57-bdb3-e77397588b30,2a8fb2896f17e141a45d3c7057acd5b8b3f0ff78d67106b4cfa0c5cecd833cc7,6
8,c58efbf739f34c2c3ebb814f9c8b1e63f67b87c98ff02defc0df9a1b08e9c1c1,pass,Advantage_system4.1,9d34f275-b61b-45f1-90e1-5e77cab47dcf,a043ef658597d3442f166f652a1e412dd64bfbd5602f31c48b4006a611ef1c5d,7
9,66b50a219c8742b9f6c454023492ce3aa95ab4bdb4319a975cadbc4296017e01,miner,Advantage_system4.1,8fd3322a-35a5-463f-a445-fb947dcd8469,a043ef658597d3442f166f652a1e412dd64bfbd5602f31c48b4006a611ef1c5d,7
10,41d73585676bb228f23a99e4361e56429ec2e6c3d1054de7b6c5e9e0ae05829c,pass,Advantage_system4.1,3ab7d7b8-94b0-45fc-b722-deada5e7ae53,66b50a219c8742b9f6c454023492ce3aa95ab4bdb4319a975cadbc4296017e01,8
