,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.5701282024383545,10.105217695236206,12.67534589767456,2.5350691795349123,12.67534589767456,2.5350691795349123
1,2.4291489124298096,10.75545358657837,13.184602499008179,2.6369204998016356,25.85994839668274,5.171989679336548
2,2.380683660507202,10.01261019706726,12.393293857574463,2.4786587715148927,38.2532422542572,7.65064845085144
3,2.548116445541382,10.741270542144775,13.289386987686157,2.6578773975372316,51.54262924194336,10.308525848388673
4,2.463524580001831,10.68189787864685,13.145422458648682,2.6290844917297362,64.68805170059204,12.937610340118407
5,2.4227283000946045,9.520389318466187,11.943117618560791,2.388623523712158,76.63116931915283,15.326233863830566
6,2.348128080368042,10.150781154632568,12.49890923500061,2.499781847000122,89.13007855415344,17.82601571083069
7,2.28788161277771,11.390379667282104,13.678261280059814,2.7356522560119627,102.80833983421326,20.561667966842652
8,2.3010432720184326,10.449599742889404,12.750643014907837,2.5501286029815673,115.5589828491211,23.111796569824218
9,2.873645305633545,9.510572910308838,12.384218215942383,2.4768436431884764,127.94320106506348,25.588640213012695
10,2.528965950012207,10.272258281707764,12.80122423171997,2.560244846343994,140.74442529678345,28.14888505935669
11,2.7133851051330566,9.705776691436768,12.419161796569824,2.483832359313965,153.16358709335327,30.632717418670655
12,2.48776912689209,10.548799753189087,13.036568880081177,2.6073137760162353,166.20015597343445,33.24003119468689
13,2.3875036239624023,10.65526556968689,13.042769193649292,2.6085538387298586,179.24292516708374,35.84858503341675
