,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.3855998516082764,14.552513122558594,16.93811297416687,2.4197304248809814,16.93811297416687,2.4197304248809814
1,5.124204874038696,15.073896169662476,20.198101043701172,2.8854430062430247,37.13621401786804,5.305173431124006
2,2.6441173553466797,14.955315828323364,17.599433183670044,2.514204740524292,54.735647201538086,7.819378171648298
3,3.803568124771118,14.41685676574707,18.22042489051819,2.6029178415025984,72.95607209205627,10.422296013150897
4,2.968341827392578,18.858535528182983,21.82687735557556,3.1181253365107944,94.78294944763184,13.54042134966169
5,3.260192394256592,14.778931617736816,18.039124011993408,2.5770177159990584,112.82207345962524,16.11743906566075
6,2.3552794456481934,14.17626667022705,16.531546115875244,2.361649445125035,129.3536195755005,18.479088510785783
7,2.41798734664917,14.533844232559204,16.951831579208374,2.4216902256011963,146.30545115470886,20.90077873638698
8,2.3860275745391846,16.791833877563477,19.17786145210266,2.739694493157523,165.48331260681152,23.640473229544504
9,2.507319688796997,14.230628728866577,16.737948417663574,2.3911354882376537,182.2212610244751,26.031608717782156
10,2.346283197402954,14.160225629806519,16.506508827209473,2.3580726896013533,198.72776985168457,28.38968140738351
11,2.348524332046509,14.487576961517334,16.836101293563843,2.4051573276519775,215.5638711452484,30.794838735035487
12,2.4774370193481445,14.408084154129028,16.885521173477173,2.412217310496739,232.4493923187256,33.20705604553223
