Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,b00719f2598cd35fb98886bbe2d25238c3b74a8bf5c751d5a1ea44f29e865538,pass,Advantage_system4.1,1097cd1a-b7f4-427e-a713-d6c43ece8c72,3cde710a688febd151adb24b63e87425454042fe141d6b24e7231836534c2acf,1
2,21df2685c10f6d2589c96482f55e360cdea21cbce331755db0880e25b1bc8c77,miner,Advantage_system4.1,a14e3be6-9088-4be6-bda9-5f9723af5545,b00719f2598cd35fb98886bbe2d25238c3b74a8bf5c751d5a1ea44f29e865538,2
3,045bd27da9e873cdab71212376715bc2be302ac9fea16150fb287d17de972ad0,pass,Advantage_system4.1,74993a6b-cb7e-472f-93b0-9807539b5e11,21df2685c10f6d2589c96482f55e360cdea21cbce331755db0880e25b1bc8c77,3
4,1cf17307912cc188674db2936f563e10ad591325f8c13a43b9726d1cc591a53a,miner,Advantage_system4.1,04ae9a80-5268-406c-b81c-c61e38179751,045bd27da9e873cdab71212376715bc2be302ac9fea16150fb287d17de972ad0,4
5,ed8c59d96c1770d4570003de025f91ab41814515afd9f3a2de310ba340e3151f,pass,Advantage_system4.1,dee33c7e-d402-46b6-90d4-984dbfa08cef,1cf17307912cc188674db2936f563e10ad591325f8c13a43b9726d1cc591a53a,5
6,2604defd57bfa977421f55cca2d1aba098700e771bee03c91e635254bb1f77f6,pass,Advantage_system4.1,e03fc443-f9b9-460c-8a51-b49c4d2dca7f,ed8c59d96c1770d4570003de025f91ab41814515afd9f3a2de310ba340e3151f,6
7,02a71a2dc4f48a7cd55ba8dc6bf1f5e67d73bb29a050948d66e2bd6a7650bb10,pass,Advantage_system4.1,34f4e769-188f-461f-9542-0b921f08804e,2604defd57bfa977421f55cca2d1aba098700e771bee03c91e635254bb1f77f6,7
8,3aae9e6ee2fda857f2faa3bc40abddd34752ef55ce538694848fea7b27a5ed35,pass,Advantage_system4.1,e1abb754-4b4b-4e2b-8f70-98eff32d6a3a,02a71a2dc4f48a7cd55ba8dc6bf1f5e67d73bb29a050948d66e2bd6a7650bb10,8
9,354a19f821fabd54a1b8c248df01f831e0162ad8c3c6761d39f5a82acc3d8342,pass,Advantage_system4.1,3ff5c742-8c94-424c-937d-6654f37a9975,3aae9e6ee2fda857f2faa3bc40abddd34752ef55ce538694848fea7b27a5ed35,9
10,04f6b2abbdfccad3ecbdde1c54987388f9cd34147ec77f0beddd663c24da9272,pass,Advantage_system4.1,8401d890-b8d0-4524-bbf6-d5b020297481,354a19f821fabd54a1b8c248df01f831e0162ad8c3c6761d39f5a82acc3d8342,10
11,0bd49ed96b2a496c470be203be0b8d2ea8dfc13abdad6d5e7aa96ce489ae34fd,pass,Advantage_system4.1,49497bc2-2cdf-4870-a398-5ed8495f6fbf,04f6b2abbdfccad3ecbdde1c54987388f9cd34147ec77f0beddd663c24da9272,11
12,7aa81ab059caef33099663ec1422f8df496db5a657cf9982bf9674f2c9c467c4,pass,Advantage_system4.1,cf9334f8-3654-4875-bac1-751eb0f97969,0bd49ed96b2a496c470be203be0b8d2ea8dfc13abdad6d5e7aa96ce489ae34fd,12
13,9e39138d724261897285d432e2b36b2aae490209870f73028ebf556f803ce134,pass,Advantage_system4.1,298bed2f-2293-4fcb-8917-05f6f4975a67,7aa81ab059caef33099663ec1422f8df496db5a657cf9982bf9674f2c9c467c4,13
14,1d0db9b6f12325bed761265d03a52d57af40a97388fdc9e026b082149017ee47,pass,Advantage_system4.1,be497e1b-b0c2-46a1-8da3-60a66cf158af,9e39138d724261897285d432e2b36b2aae490209870f73028ebf556f803ce134,14
