Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,c5f4910e2d52d5d901a448790b366494806a5135b6fbd2e71ed294380d40c3a9,pass,Advantage_system4.1,9776bac6-69c2-4648-9b28-8a262d5be9ca,e2a12ec0f05dd9cfe997033ad85ac8028b2b30b88d6f99fd4bfa4b410ab2b734,1
2,220265f1f8c9eb4e1c708c1c9b5310cdbad4d6aaa94d3cb34c288a1a539b330a,pass,Advantage_system4.1,708a1e4d-1bba-476c-bf1f-9100b148e5dd,c5f4910e2d52d5d901a448790b366494806a5135b6fbd2e71ed294380d40c3a9,2
3,817a181a6a4bd466d6d3eece643075b67b51f71bdee21453c581955c7a4e74e5,pass,Advantage_system4.1,2415a72c-6678-4af3-aba5-6c9e8a9b0414,220265f1f8c9eb4e1c708c1c9b5310cdbad4d6aaa94d3cb34c288a1a539b330a,3
4,5864355c2eb4a6649cbfcc26413624e23bef9c6c4be985c22b338bc79917a678,miner,Advantage_system4.1,1310e651-8f02-44ed-9d05-75cc8e660088,817a181a6a4bd466d6d3eece643075b67b51f71bdee21453c581955c7a4e74e5,4
5,05a59c67b4718d44a01ba41877493b0c00bb13ccc169b3675b17767ada96a07c,pass,Advantage_system4.1,870d1379-d8be-4694-820b-5acaffe3062a,5864355c2eb4a6649cbfcc26413624e23bef9c6c4be985c22b338bc79917a678,5
6,b99568747824bd06d9c7a27091ccc60d620a9aee0472e85d9b88f35711a19a64,pass,Advantage_system4.1,b7813658-e466-4abf-8a0d-df947dcd922a,05a59c67b4718d44a01ba41877493b0c00bb13ccc169b3675b17767ada96a07c,6
7,96953e29eb61aea22afd5362c29b23d8ce1c4f73821e9a2e32e39b40e2d61909,pass,Advantage_system4.1,bfb3c137-6335-4e8b-a658-f8d7a791bd1b,b99568747824bd06d9c7a27091ccc60d620a9aee0472e85d9b88f35711a19a64,7
8,c3fced619ff19d60326ddcd0064007e1ec93340c335be0bd44a9231eb859b2b2,miner,Advantage_system4.1,743ec98e-e0eb-4727-8417-0ce31646d405,96953e29eb61aea22afd5362c29b23d8ce1c4f73821e9a2e32e39b40e2d61909,8
9,a13d864613877b022304538e9d8a50cf51914e8e48cb4dc8303981a4c3fe9e87,pass,Advantage_system4.1,ccbed070-6958-4aa7-b683-f1176791bd47,c3fced619ff19d60326ddcd0064007e1ec93340c335be0bd44a9231eb859b2b2,9
10,4c6092c3f97505320e4fe4d63296894200b58d1d46551ec76a244f2366fea289,pass,Advantage_system4.1,88f7a6b1-c192-40a3-9b29-5202d848c4b9,c3fced619ff19d60326ddcd0064007e1ec93340c335be0bd44a9231eb859b2b2,9
