,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.5880067348480225,5.214556932449341,7.802563667297363,2.6008545557657876,7.802563667297363,2.6008545557657876
1,2.327252149581909,5.101088047027588,7.428340196609497,2.4761133988698325,15.23090386390686,5.07696795463562
2,2.50392484664917,4.971618413925171,7.475543260574341,2.4918477535247803,22.7064471244812,7.5688157081604
3,2.398408889770508,5.236367225646973,7.6347761154174805,2.5449253718058267,30.34122323989868,10.113741079966227
4,2.4804089069366455,5.952878475189209,8.433287382125854,2.8110957940419516,38.774510622024536,12.924836874008179
