,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.6821086406707764,10.175362825393677,12.857471466064453,2.571494293212891,12.857471466064453,2.571494293212891
1,2.339787721633911,10.068349123001099,12.40813684463501,2.481627368927002,25.265608310699463,5.053121662139892
2,2.5460100173950195,9.442945718765259,11.988955736160278,2.3977911472320557,37.25456404685974,7.450912809371948
3,2.604645013809204,9.415430545806885,12.020075559616089,2.4040151119232176,49.27463960647583,9.854927921295166
4,2.4951226711273193,9.643973350524902,12.139096021652222,2.4278192043304445,61.41373562812805,12.28274712562561
5,2.302565097808838,9.475031852722168,11.777596950531006,2.3555193901062013,73.19133257865906,14.63826651573181
6,2.2985174655914307,9.243995666503906,11.542513132095337,2.3085026264190676,84.7338457107544,16.946769142150877
7,2.245105743408203,11.081404685974121,13.326510429382324,2.6653020858764647,98.06035614013672,19.612071228027343
8,2.4048168659210205,9.537463665008545,11.942280530929565,2.388456106185913,110.00263667106628,22.000527334213256
9,2.3623080253601074,9.6181960105896,11.980504035949707,2.3961008071899412,121.98314070701599,24.3966281414032
10,2.2959930896759033,9.714773654937744,12.010766744613647,2.4021533489227296,133.99390745162964,26.79878149032593
11,2.5202183723449707,9.752241849899292,12.272460222244263,2.4544920444488527,146.2663676738739,29.25327353477478
12,2.3159608840942383,9.496519565582275,11.812480449676514,2.362496089935303,158.07884812355042,31.615769624710083
13,2.3499884605407715,9.399157047271729,11.7491455078125,2.3498291015625,169.82799363136292,33.96559872627258
14,5.791569471359253,10.029898166656494,15.821467638015747,3.1642935276031494,185.64946126937866,37.12989225387573
