Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,13f3c7eeeda7b237deb2aa6b971db0618061b9c9267d7243bdd557d5536ace57,pass,Advantage_system4.1,5d8b3d64-db07-4946-a021-a6e35c66f84d,d28e7a11637e09a43562f84590f088adf7440d7287163793d400f333bc716862,1
2,0357af805d1b2af514d466239f44fe34aa14de0ebf1a76866e08974fa1358dc4,pass,Advantage_system4.1,8fcb8b1c-0ccc-40aa-a6c3-79a074d9e8e1,13f3c7eeeda7b237deb2aa6b971db0618061b9c9267d7243bdd557d5536ace57,2
3,906af8764d6989bc3f7c80f99b0f0ee29b0edf37ca8b59dd7440098f5d4a45b8,pass,Advantage_system4.1,060046bf-c947-4b0c-929b-cac311bd4378,0357af805d1b2af514d466239f44fe34aa14de0ebf1a76866e08974fa1358dc4,3
4,cc2d82e692fabb4b16dbae842468582202d8f7963e02f85dc018041a98cea59e,pass,Advantage_system4.1,f69d6556-be2b-4287-8e71-089e3415151e,906af8764d6989bc3f7c80f99b0f0ee29b0edf37ca8b59dd7440098f5d4a45b8,4
5,11a08e668ae733795986d4497b84515546268da8eaa6279b1761747c50ac0c23,pass,Advantage_system4.1,6bf755c8-a285-4d54-9d26-570f1060483a,906af8764d6989bc3f7c80f99b0f0ee29b0edf37ca8b59dd7440098f5d4a45b8,4
6,b783201d0e93c81a9537676754318c0806655f2293400a423a1a9e8fea8852c2,miner,Advantage_system4.1,0e0a49d8-7fca-40af-86a6-e4992c0db63c,11a08e668ae733795986d4497b84515546268da8eaa6279b1761747c50ac0c23,5
7,efeecc2b2cd0121ee395f9093c9c3949c9c04983ff589d2ede7a17ff8d3a5011,pass,Advantage_system4.1,7fc00186-4519-4965-88b9-868e78cce961,b783201d0e93c81a9537676754318c0806655f2293400a423a1a9e8fea8852c2,6
8,e822edd3d5add3717d0ca237f067136029993ab579242989c2c32a4817912975,pass,Advantage_system4.1,13c16248-e2ea-4468-9d4e-4f595ddc0769,efeecc2b2cd0121ee395f9093c9c3949c9c04983ff589d2ede7a17ff8d3a5011,7
9,a5d5f4264110a660020864521ba150193d38a8614e5f2852271197f7ed93f5ee,pass,Advantage_system4.1,bee0f4e4-af37-4272-945d-ce5f123a9826,e822edd3d5add3717d0ca237f067136029993ab579242989c2c32a4817912975,8
10,0f34375f14faa90bb4373d01f9f2bd295d2bfa2c71ff93b42e221335e04f6d17,pass,Advantage_system4.1,27c503a3-9ae3-44d8-8faf-3301b588caf3,a5d5f4264110a660020864521ba150193d38a8614e5f2852271197f7ed93f5ee,9
11,c5745c4b4e8cd99dcaa400113b1fd5e803ceda19770d89a1715e968d906a7699,miner,Advantage_system4.1,da2c6563-ecaa-4dfc-a2cf-7c1d641036f7,0f34375f14faa90bb4373d01f9f2bd295d2bfa2c71ff93b42e221335e04f6d17,10
12,4d563a23dadc1a17d96581b0562dff3a6fabee3e157ab053bc8791b8ea0907e7,pass,Advantage_system4.1,19e0b106-120e-4e72-b055-704d8337ff4e,c5745c4b4e8cd99dcaa400113b1fd5e803ceda19770d89a1715e968d906a7699,11
