,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.6560089588165283,13.389686822891235,16.045695781707764,3.2091391563415526,16.045695781707764,3.2091391563415526
1,3.3705177307128906,11.992631912231445,15.363149642944336,3.072629928588867,31.4088454246521,6.28176908493042
2,3.5277981758117676,11.561814546585083,15.08961272239685,3.01792254447937,46.49845814704895,9.29969162940979
3,3.616109848022461,12.078212261199951,15.694322109222412,3.1388644218444823,62.19278025627136,12.438556051254272
4,2.726405382156372,11.60823655128479,14.334641933441162,2.8669283866882322,76.52742218971252,15.305484437942505
5,2.961252212524414,12.211218357086182,15.172470569610596,3.0344941139221193,91.69989275932312,18.339978551864625
6,2.4998714923858643,11.228473663330078,13.728345155715942,2.7456690311431884,105.42823791503906,21.085647583007812
7,3.080146312713623,13.106170415878296,16.18631672859192,3.2372633457183837,121.61455464363098,24.322910928726195
8,3.640777111053467,10.806987047195435,14.447764158248901,2.8895528316497803,136.06231880187988,27.212463760375975
9,3.4287259578704834,12.160114526748657,15.58884048461914,3.117768096923828,151.65115928649902,30.330231857299804
10,2.862569570541382,10.743948936462402,13.606518507003784,2.721303701400757,165.2576777935028,33.051535558700564
11,2.861301898956299,13.404414176940918,16.265716075897217,3.2531432151794433,181.52339386940002,36.304678773880006
