,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.5877695083618164,15.877841711044312,18.465611219406128,2.637944459915161,18.465611219406128,2.637944459915161
