Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,13f3c7eeeda7b237deb2aa6b971db0618061b9c9267d7243bdd557d5536ace57,pass,Advantage_system4.1,1ef071c3-1298-40aa-8d79-db14bf673c27,d28e7a11637e09a43562f84590f088adf7440d7287163793d400f333bc716862,1
2,0357af805d1b2af514d466239f44fe34aa14de0ebf1a76866e08974fa1358dc4,pass,Advantage_system4.1,2b59d073-0031-4cdc-bf06-4a1ceb1b1205,13f3c7eeeda7b237deb2aa6b971db0618061b9c9267d7243bdd557d5536ace57,2
3,906af8764d6989bc3f7c80f99b0f0ee29b0edf37ca8b59dd7440098f5d4a45b8,pass,Advantage_system4.1,5c560d2d-ce1d-466a-a898-25e5c92bd5d0,0357af805d1b2af514d466239f44fe34aa14de0ebf1a76866e08974fa1358dc4,3
4,cc2d82e692fabb4b16dbae842468582202d8f7963e02f85dc018041a98cea59e,pass,Advantage_system4.1,984106bd-069a-488e-bd79-763b746a4535,906af8764d6989bc3f7c80f99b0f0ee29b0edf37ca8b59dd7440098f5d4a45b8,4
5,11a08e668ae733795986d4497b84515546268da8eaa6279b1761747c50ac0c23,miner,Advantage_system4.1,0a0734c7-2a8c-4cec-bba6-1404760c86ab,906af8764d6989bc3f7c80f99b0f0ee29b0edf37ca8b59dd7440098f5d4a45b8,4
6,b783201d0e93c81a9537676754318c0806655f2293400a423a1a9e8fea8852c2,pass,Advantage_system4.1,8f8fda37-573f-4215-96fc-c6a658fbcb1e,11a08e668ae733795986d4497b84515546268da8eaa6279b1761747c50ac0c23,5
7,efeecc2b2cd0121ee395f9093c9c3949c9c04983ff589d2ede7a17ff8d3a5011,pass,Advantage_system4.1,4f3b6de8-45b9-4133-a09b-a6c8b8d38760,b783201d0e93c81a9537676754318c0806655f2293400a423a1a9e8fea8852c2,6
8,e822edd3d5add3717d0ca237f067136029993ab579242989c2c32a4817912975,miner,Advantage_system4.1,4d36dc52-7b06-4abe-bbab-6dcd0cdf29f0,efeecc2b2cd0121ee395f9093c9c3949c9c04983ff589d2ede7a17ff8d3a5011,7
9,a5d5f4264110a660020864521ba150193d38a8614e5f2852271197f7ed93f5ee,pass,Advantage_system4.1,3f5caa3d-ecb5-454f-b175-d45b7a492887,e822edd3d5add3717d0ca237f067136029993ab579242989c2c32a4817912975,8
10,0f34375f14faa90bb4373d01f9f2bd295d2bfa2c71ff93b42e221335e04f6d17,pass,Advantage_system4.1,723122d8-6b4b-459d-bec8-af4b77460e2d,a5d5f4264110a660020864521ba150193d38a8614e5f2852271197f7ed93f5ee,9
11,c5745c4b4e8cd99dcaa400113b1fd5e803ceda19770d89a1715e968d906a7699,pass,Advantage_system4.1,7e5cced7-e852-4c90-ab13-22da01827a78,0f34375f14faa90bb4373d01f9f2bd295d2bfa2c71ff93b42e221335e04f6d17,10
12,4d563a23dadc1a17d96581b0562dff3a6fabee3e157ab053bc8791b8ea0907e7,miner,Advantage_system4.1,135d698d-626f-485d-abfc-0da5f3305263,c5745c4b4e8cd99dcaa400113b1fd5e803ceda19770d89a1715e968d906a7699,11
13,daa605673c1322d24a8b852d930aa7879a08d40130b0e0e00903c5644e3e9c2a,miner,Advantage_system4.1,f7644ade-0b25-4de1-b3c4-929ddb5cba1b,4d563a23dadc1a17d96581b0562dff3a6fabee3e157ab053bc8791b8ea0907e7,12
