,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.8445181846618652,14.12390422821045,16.968422412872314,2.8280704021453857,16.968422412872314,2.8280704021453857
1,2.666844129562378,13.43599534034729,16.102839469909668,2.683806578318278,33.07126188278198,5.511876980463664
2,2.5922019481658936,13.187881469726562,15.780083417892456,2.630013902982076,48.85134530067444,8.14189088344574
3,2.594784736633301,13.322125434875488,15.916910171508789,2.6528183619181314,64.76825547218323,10.79470924536387
4,2.7250308990478516,15.70711612701416,18.43214702606201,3.0720245043436685,83.20040249824524,13.86673374970754
5,2.5684778690338135,13.60948371887207,16.177961587905884,2.6963269313176474,99.37836408615112,16.56306068102519
6,2.7266385555267334,13.765168905258179,16.491807460784912,2.7486345767974854,115.87017154693604,19.311695257822674
7,2.8522562980651855,14.11983036994934,16.972086668014526,2.8286811113357544,132.84225821495056,22.140376369158428
8,2.901071548461914,14.126753330230713,17.027824878692627,2.837970813115438,149.8700830936432,24.978347182273865
9,2.817000389099121,13.809457540512085,16.626457929611206,2.7710763216018677,166.4965410232544,27.749423503875732
