,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.6788246631622314,10.823766708374023,13.502591371536255,2.700518274307251,13.502591371536255,2.700518274307251
1,2.6120073795318604,11.244894981384277,13.856902360916138,2.7713804721832274,27.359493732452393,5.471898746490479
2,2.9864232540130615,12.703425168991089,15.68984842300415,3.1379696846008303,43.04934215545654,8.609868431091309
3,3.7213149070739746,11.377252578735352,15.098567485809326,3.0197134971618653,58.14790964126587,11.629581928253174
4,2.729858875274658,10.54188084602356,13.271739721298218,2.6543479442596434,71.41964936256409,14.283929872512818
5,2.5622854232788086,10.153491973876953,12.715777397155762,2.543155479431152,84.13542675971985,16.82708535194397
6,2.452319383621216,9.953997373580933,12.406316757202148,2.48126335144043,96.541743516922,19.3083487033844
7,2.566929817199707,11.818384170532227,14.385313987731934,2.8770627975463867,110.92705750465393,22.185411500930787
8,2.7147116661071777,10.21119737625122,12.925909042358398,2.5851818084716798,123.85296654701233,24.770593309402464
9,2.600001335144043,10.05488109588623,12.654882431030273,2.530976486206055,136.5078489780426,27.301569795608522
