,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.4828405380249023,12.006587505340576,14.489428043365479,2.8978856086730955,14.489428043365479,2.8978856086730955
1,2.367048740386963,11.40215277671814,13.769201517105103,2.7538403034210206,28.25862956047058,5.651725912094117
2,2.492344379425049,10.156094074249268,12.648438453674316,2.529687690734863,40.9070680141449,8.181413602828979
3,2.5743939876556396,10.818909645080566,13.393303632736206,2.6786607265472413,54.3003716468811,10.860074329376221
4,2.426975727081299,9.45808744430542,11.885063171386719,2.3770126342773437,66.18543481826782,13.237086963653564
5,2.3427417278289795,9.532454252243042,11.875195980072021,2.3750391960144044,78.06063079833984,15.61212615966797
6,2.3038504123687744,9.39846396446228,11.702314376831055,2.340462875366211,89.7629451751709,17.95258903503418
7,2.376997947692871,13.325178384780884,15.702176332473755,3.140435266494751,105.46512150764465,21.09302430152893
8,2.4452826976776123,11.6378014087677,14.083084106445312,2.8166168212890623,119.54820561408997,23.909641122817995
9,2.41247296333313,10.847030878067017,13.259503841400146,2.6519007682800293,132.8077094554901,26.561541891098024
10,2.41206693649292,12.723453283309937,15.135520219802856,3.027104043960571,147.94322967529297,29.588645935058594
11,3.1883015632629395,9.472213745117188,12.660515308380127,2.5321030616760254,160.6037449836731,32.12074899673462
12,2.401735544204712,10.672981023788452,13.074716567993164,2.6149433135986326,173.67846155166626,34.73569231033325
13,2.646388530731201,9.938026905059814,12.584415435791016,2.5168830871582033,186.26287698745728,37.252575397491455
14,4.17680811882019,9.567049741744995,13.743857860565186,2.748771572113037,200.00673484802246,40.00134696960449
15,2.3312625885009766,10.294357061386108,12.625619649887085,2.525123929977417,212.63235449790955,42.52647089958191
16,2.332305669784546,12.645407915115356,14.977713584899902,2.9955427169799806,227.61006808280945,45.52201361656189
17,3.0121512413024902,10.29849886894226,13.310650110244751,2.66213002204895,240.9207181930542,48.18414363861084
