,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,2.5630393028259277,10.448758840560913,13.01179814338684,2.6023596286773683,13.01179814338684,2.6023596286773683
1,2.5600123405456543,10.408653497695923,12.968665838241577,2.5937331676483155,25.980463981628418,5.196092796325684
2,2.6052639484405518,9.833376169204712,12.438640117645264,2.4877280235290526,38.41910409927368,7.683820819854736
3,2.4392569065093994,10.82374358177185,13.26300048828125,2.65260009765625,51.68210458755493,10.336420917510987
4,2.5208089351654053,10.146472454071045,12.66728138923645,2.53345627784729,64.34938597679138,12.869877195358276
5,2.5693342685699463,11.437061309814453,14.0063955783844,2.8012791156768797,78.35578155517578,15.671156311035157
6,2.6245362758636475,11.188670635223389,13.813206911087036,2.7626413822174074,92.16898846626282,18.433797693252565
7,4.297023057937622,11.059494256973267,15.356517314910889,3.071303462982178,107.5255057811737,21.50510115623474
8,2.3633928298950195,11.20514440536499,13.56853723526001,2.713707447052002,121.09404301643372,24.218808603286742
9,2.492771625518799,10.159344673156738,12.652116298675537,2.5304232597351075,133.74615931510925,26.74923186302185
10,2.648193359375,10.272475242614746,12.920668601989746,2.5841337203979493,146.666827917099,29.3333655834198
11,2.657907485961914,10.066732406616211,12.724639892578125,2.544927978515625,159.39146780967712,31.878293561935426
12,2.4808077812194824,9.793988227844238,12.27479600906372,2.454959201812744,171.66626381874084,34.33325276374817
13,2.410834312438965,11.38989543914795,13.800729751586914,2.7601459503173826,185.46699357032776,37.09339871406555
14,2.461435079574585,10.917676448822021,13.379111528396606,2.675822305679321,198.84610509872437,39.769221019744876
15,2.3580994606018066,11.360920667648315,13.719020128250122,2.7438040256500242,212.5651252269745,42.5130250453949
16,2.9767696857452393,13.148589611053467,16.125359296798706,3.2250718593597414,228.6904845237732,45.73809690475464
