Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,732131de4cb0fea573ad894e36451d19084f320259a334608ec11e3fed413f7f,pass,Advantage_system4.1,4e40b04e-8520-4198-b5b9-bb6f98b05175,61927b45d96566a4466102b3c3b28df869f52e5be6ba748ab377c6c09df95bbc,1
2,789becf2b7f7f5cb9fbe3003f42760f6745823ddc7f3a6bfcdb9fe87e739cd56,pass,Advantage_system4.1,c601e5bc-475b-4587-84d9-605b45d72105,732131de4cb0fea573ad894e36451d19084f320259a334608ec11e3fed413f7f,2
3,4724a693b1343a742d721b30e500880b83d9a17c0555fdef48839f3e24aa875c,pass,Advantage_system4.1,d2545e13-c4f4-424e-8ac2-59e7129e0b7b,789becf2b7f7f5cb9fbe3003f42760f6745823ddc7f3a6bfcdb9fe87e739cd56,3
4,3698baa60c9f083b44468534c8b2a99c4405b4570bd1b3c513012e17b564cb35,pass,Advantage_system4.1,f2fb0913-85ab-4354-b479-2ab2fd390e05,4724a693b1343a742d721b30e500880b83d9a17c0555fdef48839f3e24aa875c,4
5,4166410295919775479ba1e4ab4bc8314c58e1c0a8de41688967ffa678934b9e,miner,Advantage_system4.1,37053cd7-b6cc-450e-b6ba-d08950ea0e76,3698baa60c9f083b44468534c8b2a99c4405b4570bd1b3c513012e17b564cb35,5
6,b36b3cb9583d740a2e789d38e89be7517527dc7ef6970313025a6f002e7a8f33,miner,Advantage_system4.1,e1c737ec-4244-4f89-8f9d-a1249bed4527,4166410295919775479ba1e4ab4bc8314c58e1c0a8de41688967ffa678934b9e,6
7,8903c0c6c39ebf0e0133b24df6f462ca5789a9e63763910c056d82c43ecd1432,pass,Advantage_system4.1,4a54fd6d-d958-4560-8ab6-83f59287b144,b36b3cb9583d740a2e789d38e89be7517527dc7ef6970313025a6f002e7a8f33,7
8,81d709c445c7304020ef364845408e9e9fcf454ea829301a36d72de08b5920db,pass,Advantage_system4.1,51f334be-6333-49bc-a727-b91e302643e2,8903c0c6c39ebf0e0133b24df6f462ca5789a9e63763910c056d82c43ecd1432,8
9,b740ca474aeaeb8aad17a7c4c5249f1d93a6ad68b8d242dd62395f12797d4b88,pass,Advantage_system4.1,a18bc4b0-e58e-46e4-9349-ba5487ff1118,81d709c445c7304020ef364845408e9e9fcf454ea829301a36d72de08b5920db,9
10,89e2ce78ababf332b03682316fb3da1b68ac3ca3cdb0de1c74f3c59fdad729c1,pass,Advantage_system4.1,84a29ad6-2190-4ade-a3ac-bac16d35a4d7,b740ca474aeaeb8aad17a7c4c5249f1d93a6ad68b8d242dd62395f12797d4b88,10
11,424473a4263875aafb90a1e772f1e523496318712c04900d05291c356774a3cd,pass,Advantage_system4.1,34947260-2773-4eee-ad17-96d79a393fbc,89e2ce78ababf332b03682316fb3da1b68ac3ca3cdb0de1c74f3c59fdad729c1,11
12,68c8306ec7e1a34fa1f1db4a10d13777ea4737da143f75bf47ab26458cf60eac,pass,Advantage_system4.1,0882e0c4-a2f3-4b1b-88a2-8760f825a6cf,424473a4263875aafb90a1e772f1e523496318712c04900d05291c356774a3cd,12
13,7250aabdc73a49c8c9152c6bf7d3406d837afc51d381355caca38e38d0cd3b45,pass,Advantage_system4.1,d0b03399-77da-42ce-94a3-b9cdd76a8390,68c8306ec7e1a34fa1f1db4a10d13777ea4737da143f75bf47ab26458cf60eac,13
14,23ed1d0c52aaef535b5893d2c8090af69b2bfdb07ee7bd64a65266f054383881,pass,Advantage_system4.1,4572d2ef-edc3-437f-8a8d-ab65ec844bcb,68c8306ec7e1a34fa1f1db4a10d13777ea4737da143f75bf47ab26458cf60eac,13
15,2fce8053f0b79f265ba4a00fdfbe6d4f2eefd0473688296c4bbfdb55bf6e6d1c,pass,Advantage_system4.1,dd84ab80-1f10-46ef-bbde-9f8d715df157,68c8306ec7e1a34fa1f1db4a10d13777ea4737da143f75bf47ab26458cf60eac,13
