Block Number,Block Hash,Validation,Chip ID,Problem ID,Strongest Block Hash,Chain Length
1,c07400648560f676c2291cb7b7495d0985b4d43a397592356a42772a5c2f6eae,pass,Advantage_system4.1,509aa727-8051-46a7-8b5b-b5c6e20ab9e4,a16494786dc2b0bac82a0b8fc567a281d693921605139b7118fb7fbc97630d2b,1
2,63aa516f8e912d2a539abf7e26e40cb917fbafbcd5d91f7bad797952f0faf33f,pass,Advantage_system4.1,305ddf76-4eab-48a5-9027-1e399840d4e8,c07400648560f676c2291cb7b7495d0985b4d43a397592356a42772a5c2f6eae,2
3,962ebeb0664fbf99e840045dfe47855f268ebe60b43b62fe93da86cf78879a66,pass,Advantage_system4.1,62ec09b5-1a33-4e6f-8afe-9ca92f8e4906,c07400648560f676c2291cb7b7495d0985b4d43a397592356a42772a5c2f6eae,2
4,c0343739aab8af01617f85b920c4c6c98b96372e53e99d2018e39be8398d1a2c,pass,Advantage_system4.1,2ca0fa66-d968-4067-ab9e-ae42b7fbd70a,962ebeb0664fbf99e840045dfe47855f268ebe60b43b62fe93da86cf78879a66,3
5,194affe4b3d372bb66448b7202146586c7759f475c1900838376da1d4a4ee486,pass,Advantage_system4.1,aba8def0-4d27-4f94-8531-06e694fb7c97,962ebeb0664fbf99e840045dfe47855f268ebe60b43b62fe93da86cf78879a66,3
6,0bcd1fad83d7fcc1e3757b31d9bd995ba703bb6dbe653d82daed961419b63d35,pass,Advantage_system4.1,c22a327b-01cb-4a7f-9260-a1a158b6a30e,194affe4b3d372bb66448b7202146586c7759f475c1900838376da1d4a4ee486,4
7,ed405b1f5e45d4995682b1ea76cdc5de105c78ae03c8c50322023191dc821020,pass,Advantage_system4.1,2af77deb-17ef-487f-a352-6a3ce6d8f85f,0bcd1fad83d7fcc1e3757b31d9bd995ba703bb6dbe653d82daed961419b63d35,5
8,fb2ff57afe48a973a32b845947e0bf227bbb0f848261e3e4cb209ccdc7f44fa5,pass,Advantage_system4.1,708d3ae5-ac4d-4495-861d-15c4e931f6f6,ed405b1f5e45d4995682b1ea76cdc5de105c78ae03c8c50322023191dc821020,6
9,ccc413c011d84620bb2a26457ab2ff273a887a902f352bc6605a1b3b879c6cd9,pass,Advantage_system4.1,f0eede8d-f3a4-47b0-a222-2adbc769c809,fb2ff57afe48a973a32b845947e0bf227bbb0f848261e3e4cb209ccdc7f44fa5,7
10,618b5314ce38a97a29ee8d4f9814eeb378f6bf78f78d109d4dfa2ff5954f2746,miner,Advantage_system4.1,dd324806-8b9e-4e69-b1f0-7e168b4e0fff,ccc413c011d84620bb2a26457ab2ff273a887a902f352bc6605a1b3b879c6cd9,8
11,a47daf1f48694739e1a13d6b9b144a375289cedbcd2764facd4671835248fd32,pass,Advantage_system4.1,c200605f-f6b3-4b8e-8237-0f58e02812af,618b5314ce38a97a29ee8d4f9814eeb378f6bf78f78d109d4dfa2ff5954f2746,9
12,06d078b916b033709e460d85b6f4b4d94b0684854216156dc11bd5e0f49c950a,miner,Advantage_system4.1,74e3e456-0756-4b18-a36d-99d6e8248b7f,618b5314ce38a97a29ee8d4f9814eeb378f6bf78f78d109d4dfa2ff5954f2746,9
