,Mining_Time,Validation_Time,Iter_Total_Time,Iter_Total_Time_Per_Miner,Trial_Total_Time,Trial_Total_Time_Per_Miner
0,3.0002689361572266,11.703845739364624,14.70411467552185,2.94082293510437,14.70411467552185,2.94082293510437
1,2.839078187942505,11.867889404296875,14.70696759223938,2.941393518447876,29.41108226776123,5.882216453552246
2,2.7927563190460205,12.037360906600952,14.830117225646973,2.9660234451293945,44.2411994934082,8.84823989868164
3,2.7880477905273438,10.92654299736023,13.714590787887573,2.7429181575775146,57.955790281295776,11.591158056259156
4,2.8570687770843506,10.997439861297607,13.854508638381958,2.7709017276763914,71.81029891967773,14.362059783935546
5,2.9526560306549072,11.028388261795044,13.981044292449951,2.7962088584899902,85.79134321212769,17.158268642425536
6,2.7551043033599854,10.692981719970703,13.448086023330688,2.6896172046661375,99.23942923545837,19.847885847091675
7,2.604984760284424,12.686207056045532,15.291191816329956,3.0582383632659913,114.53062105178833,22.906124210357667
8,2.6823558807373047,10.674887418746948,13.357243299484253,2.6714486598968508,127.88786435127258,25.577572870254517
9,2.6375958919525146,10.827056169509888,13.464652061462402,2.6929304122924806,141.35251641273499,28.270503282546997
10,2.6850204467773438,10.893241167068481,13.578261613845825,2.715652322769165,154.9307780265808,30.986155605316164
11,2.7458677291870117,10.86925458908081,13.615122318267822,2.7230244636535645,168.54590034484863,33.70918006896973
